Date,Open,High,Low,Close,Volume,Adj Close
2012-10-02,0.076,0.076,0.076,0.076,120000,0.076
2012-10-01,0.091,0.091,0.091,0.091,000,0.091
2012-09-28,0.091,0.091,0.091,0.091,000,0.091
2012-09-27,0.091,0.091,0.091,0.091,000,0.091
2012-09-26,0.091,0.091,0.091,0.091,000,0.091
2012-09-25,0.091,0.091,0.091,0.091,000,0.091
2012-09-24,0.091,0.091,0.091,0.091,000,0.091
2012-09-21,0.091,0.091,0.091,0.091,000,0.091
2012-09-20,0.094,0.094,0.088,0.091,190000,0.091
2012-09-19,0.075,0.10,0.075,0.10,53000,0.10
2012-09-18,0.095,0.095,0.095,0.095,000,0.095
2012-09-17,0.08,0.095,0.08,0.095,9000,0.095
2012-09-14,0.094,0.094,0.094,0.094,000,0.094
2012-09-13,0.094,0.094,0.094,0.094,000,0.094
2012-09-12,0.094,0.094,0.094,0.094,000,0.094
2012-09-11,0.094,0.094,0.094,0.094,000,0.094
2012-09-10,0.094,0.094,0.094,0.094,000,0.094
2012-09-07,0.094,0.094,0.094,0.094,000,0.094
2012-09-06,0.094,0.094,0.094,0.094,000,0.094
2012-09-05,0.094,0.094,0.094,0.094,000,0.094
2012-09-04,0.094,0.094,0.094,0.094,000,0.094
2012-09-03,0.094,0.094,0.094,0.094,000,0.094
2012-08-31,0.085,0.094,0.085,0.094,36000,0.094
2012-08-30,0.09,0.09,0.09,0.09,000,0.09
2012-08-29,0.09,0.09,0.09,0.09,000,0.09
2012-08-28,0.09,0.09,0.09,0.09,000,0.09
2012-08-27,0.09,0.09,0.09,0.09,000,0.09
2012-08-24,0.09,0.09,0.09,0.09,000,0.09
2012-08-23,0.09,0.09,0.09,0.09,000,0.09
2012-08-22,0.08,0.09,0.08,0.09,74000,0.09
2012-08-21,0.081,0.087,0.081,0.087,56000,0.087
2012-08-20,0.092,0.092,0.092,0.092,000,0.092
2012-08-17,0.081,0.092,0.081,0.092,21000,0.092
2012-08-16,0.091,0.091,0.091,0.091,000,0.091
2012-08-15,0.08,0.091,0.08,0.091,43000,0.091
2012-08-14,0.079,0.091,0.079,0.091,112000,0.091
2012-08-13,0.084,0.095,0.083,0.083,218000,0.083
2012-08-10,0.103,0.103,0.103,0.103,000,0.103
2012-08-09,0.103,0.103,0.103,0.103,000,0.103
2012-08-08,0.084,0.103,0.082,0.103,125000,0.103
2012-08-07,0.10,0.10,0.10,0.10,000,0.10
2012-08-06,0.101,0.101,0.10,0.10,50000,0.10
2012-08-03,0.12,0.12,0.12,0.12,000,0.12
2012-08-02,0.12,0.12,0.12,0.12,000,0.12
2012-08-01,0.12,0.12,0.12,0.12,000,0.12
2012-07-31,0.12,0.12,0.12,0.12,000,0.12
2012-07-30,0.12,0.12,0.12,0.12,000,0.12
2012-07-27,0.12,0.12,0.12,0.12,000,0.12
2012-07-26,0.12,0.12,0.12,0.12,000,0.12
2012-07-25,0.085,0.12,0.085,0.12,73000,0.12
2012-07-24,0.10,0.10,0.10,0.10,000,0.10
2012-07-23,0.10,0.10,0.10,0.10,000,0.10
2012-07-20,0.10,0.10,0.10,0.10,000,0.10
2012-07-19,0.10,0.10,0.10,0.10,000,0.10
2012-07-18,0.10,0.10,0.10,0.10,000,0.10
2012-07-17,0.10,0.10,0.10,0.10,132000,0.10
2012-07-16,0.10,0.10,0.10,0.10,000,0.10
2012-07-13,0.10,0.10,0.10,0.10,000,0.10
2012-07-12,0.10,0.10,0.10,0.10,000,0.10
2012-07-11,0.10,0.10,0.10,0.10,000,0.10
2012-07-10,0.10,0.10,0.10,0.10,168000,0.10
2012-07-09,0.10,0.10,0.10,0.10,000,0.10
2012-07-06,0.10,0.10,0.10,0.10,000,0.10
2012-07-05,0.10,0.10,0.10,0.10,000,0.10
2012-07-04,0.10,0.10,0.10,0.10,000,0.10
2012-07-03,0.10,0.10,0.10,0.10,000,0.10
2012-07-02,0.10,0.10,0.10,0.10,000,0.10
2012-06-29,0.10,0.10,0.10,0.10,000,0.10
2012-06-28,0.10,0.10,0.10,0.10,000,0.10
2012-06-27,0.10,0.10,0.10,0.10,000,0.10
2012-06-26,0.10,0.10,0.10,0.10,000,0.10
2012-06-25,0.094,0.10,0.093,0.10,71000,0.09
2012-06-22,0.099,0.099,0.099,0.099,50000,0.089
2012-06-21,0.10,0.10,0.10,0.10,9000,0.09
2012-06-20,0.10,0.10,0.10,0.10,000,0.09
2012-06-19,0.093,0.10,0.093,0.10,11000,0.09
2012-06-18,0.092,0.108,0.092,0.108,161000,0.097
2012-06-15,0.105,0.105,0.105,0.105,000,0.094
2012-06-14,0.09,0.105,0.09,0.105,67000,0.094
2012-06-13,0.10,0.10,0.10,0.10,000,0.09
2012-06-12,0.091,0.10,0.091,0.10,11000,0.09
2012-06-11,0.091,0.095,0.091,0.095,69000,0.085
2012-06-08,0.101,0.105,0.101,0.105,202000,0.094
2012-06-07,0.115,0.115,0.115,0.115,000,0.103
2012-06-06,0.101,0.115,0.101,0.115,51000,0.103
2012-06-05,0.112,0.112,0.112,0.112,000,0.101
2012-06-04,0.102,0.112,0.102,0.112,41000,0.101
2012-06-01,0.118,0.118,0.118,0.118,000,0.106
2012-05-31,0.11,0.118,0.102,0.118,81000,0.106
2012-05-30,0.12,0.12,0.12,0.12,000,0.108
2012-05-29,0.12,0.12,0.12,0.12,000,0.108
2012-05-28,0.115,0.12,0.115,0.12,12000,0.108
2012-05-25,0.12,0.12,0.12,0.12,000,0.108
2012-05-24,0.105,0.12,0.105,0.12,27000,0.108
2012-05-23,0.11,0.119,0.10,0.119,34000,0.107
2012-05-22,0.12,0.12,0.12,0.12,000,0.108
2012-05-21,0.12,0.12,0.12,0.12,000,0.108
2012-05-18,0.12,0.12,0.12,0.12,000,0.108
2012-05-17,0.12,0.13,0.11,0.12,66000,0.108
2012-05-16,0.129,0.129,0.11,0.129,36000,0.116
2012-05-15,0.114,0.13,0.114,0.13,11000,0.117
2012-05-14,0.119,0.134,0.119,0.134,31000,0.121
2012-05-11,0.13,0.13,0.13,0.13,000,0.117
2012-05-10,0.13,0.13,0.13,0.13,000,0.117
2012-05-09,0.124,0.13,0.11,0.13,51000,0.117
2012-05-08,0.13,0.13,0.13,0.13,000,0.117
2012-05-07,0.124,0.13,0.124,0.13,26000,0.117
2012-05-04,0.128,0.128,0.128,0.128,000,0.115
2012-05-03,0.128,0.128,0.128,0.128,000,0.115
2012-05-02,0.128,0.128,0.128,0.128,500000,0.115
2012-05-01,0.13,0.13,0.13,0.13,000,0.117
2012-04-30,0.13,0.13,0.13,0.13,000,0.117
2012-04-27,0.13,0.131,0.127,0.13,349000,0.117
2012-04-26,0.132,0.132,0.132,0.132,000,0.119
2012-04-25,0.13,0.134,0.124,0.132,791000,0.119
2012-04-24,0.132,0.132,0.132,0.132,000,0.119
2012-04-23,0.129,0.132,0.128,0.132,101000,0.119
2012-04-20,0.13,0.13,0.13,0.13,000,0.117
2012-04-19,0.126,0.13,0.126,0.13,51000,0.117
2012-04-18,0.13,0.13,0.13,0.13,000,0.117
2012-04-17,0.128,0.131,0.126,0.13,283000,0.117
2012-04-16,0.13,0.136,0.13,0.136,245000,0.122
2012-04-13,0.127,0.13,0.127,0.13,65000,0.117
2012-04-12,0.128,0.13,0.128,0.13,131000,0.117
2012-04-11,0.128,0.133,0.126,0.133,85000,0.12
2012-04-10,0.133,0.133,0.131,0.131,70000,0.118
2012-04-09,0.127,0.134,0.127,0.133,268000,0.12
2012-04-06,0.131,0.131,0.131,0.131,000,0.118
2012-04-05,0.128,0.131,0.128,0.131,117000,0.118
2012-04-04,0.135,0.135,0.135,0.135,000,0.122
2012-04-03,0.13,0.136,0.13,0.135,401000,0.122
2012-04-02,0.13,0.135,0.13,0.132,984000,0.119
2012-03-30,0.129,0.129,0.124,0.129,102000,0.116
2012-03-29,0.126,0.129,0.125,0.129,353000,0.116
2012-03-28,0.122,0.129,0.122,0.128,72000,0.115
2012-03-27,0.125,0.128,0.125,0.128,300000,0.115
2012-03-26,0.127,0.127,0.127,0.127,5000,0.114
2012-03-23,0.122,0.124,0.121,0.124,282000,0.112
2012-03-22,0.123,0.128,0.122,0.126,416000,0.113
2012-03-21,0.126,0.126,0.126,0.126,45000,0.113
2012-03-20,0.128,0.128,0.12,0.124,191000,0.112
2012-03-19,0.127,0.128,0.12,0.124,499000,0.112
2012-03-16,0.128,0.129,0.123,0.124,606000,0.112
2012-03-15,0.125,0.129,0.123,0.123,282000,0.111
2012-03-14,0.128,0.131,0.128,0.131,154000,0.118
2012-03-13,0.123,0.127,0.123,0.125,61000,0.112
2012-03-12,0.123,0.129,0.123,0.129,11000,0.116
2012-03-09,0.128,0.128,0.128,0.128,000,0.115
2012-03-08,0.128,0.128,0.128,0.128,000,0.115
2012-03-07,0.127,0.128,0.127,0.128,110000,0.115
2012-03-06,0.125,0.127,0.123,0.127,271000,0.114
2012-03-05,0.128,0.129,0.125,0.129,101000,0.116
2012-03-02,0.127,0.129,0.127,0.129,389000,0.116
2012-03-01,0.123,0.128,0.123,0.127,244000,0.114
2012-02-29,0.12,0.124,0.12,0.124,338000,0.112
2012-02-28,0.117,0.124,0.116,0.124,30000,0.112
2012-02-27,0.118,0.129,0.118,0.125,2623000,0.112
